Name,Manga,Anime,Appears in,Japanese,English,Birthdate,Sex,Status,Height,Weight,Blood type,Occupation,Affiliation,Ninja Rank,Novel,Movie,Game,OVA,Age,Team,Partner,Ninja Registration,Family,Nature Type,Jutsu,Tools,Kekkei Genkai,Clan,Species,Classification,Chūnin Prom. Age,Academy Grad. Age,Unique Traits,Tailed Beast,Jinchūriki,Kekkei Mōra,Kekkei Tōta
['Tsukune'],,['Naruto Shippūden Episode #494'],['Anime'],['Aoi Inase'],['Sarah Williams'],,['Male'],,,,,,['Konohagakure'],['Blank Period: Academy Student'],,,,,,,,,,,,,,,,,,,,,,,
['Tsukushi'],['Naruto Chapter #350'],['Naruto Shippūden Episode #117'],"['Anime, Manga']",['Kanji Suzumori'],,,['Male'],,,,,['Prisoner'],,,,,,,['Part II: 23'],,,,,,,,,,,,,,,,,,
['Tsume Inuzuka'],['Naruto Chapter #137'],['Naruto Episode #79'],"['Anime, Manga, Game, Movie']",['Seiko Fujiki'],"[""Mary Elizabeth McGlynn \nColleen O'Shaughnessey  (Episode 79)""]",['August 12'],['Female'],,['Part I: 163  cm'],['Part I: 51.5  kg'],['B'],,['Konohagakure'],['Part I: Tokubetsu Jōnin'],,['Naruto the Movie: Blood Prison'],['Naruto Shippūden: Ultimate Ninja Blazing'],['Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!'],['Part I: 36\nPart II: 39'],,['Kuromaru'],['007350'],['Family\n\t\nHana Inuzuka (Daughter)\nKiba Inuzuka (Son)'],,['Jutsu\n\n\nFang Passing Fang\n\n\nFour Legs Technique\n\n\nPassing Fang'],['Tools\n\n\nFlash Bomb'],,['Inuzuka Clan'],,,,,,,,,
['Tsunade'],['Naruto Chapter #139'],['Naruto Episode #83'],"['Anime, Manga, Novel, Game, Movie']",['Masako Katsuki\nHaruhi Terada   (Child)'],['Debi Mae West \nMary Elizabeth McGlynn   (Child in Part I and 8 video games)\nKari Wahlgren   (Ninja Council 3)'],['August 2'],['Female'],,['Part I: 163.1  cm\nPart II: 163.1  cm'],['Part I: 48.9  kg\nPart II: 48.9  kg'],['B'],['Hokage'],['Konohagakure\n Shikkotsu Forest\n Allied Shinobi Forces'],['Part I: Kage'],['Kakashi Hiden: Lightning in the Icy Sky'],['Naruto Shippūden the Movie'],['Naruto: Ultimate Ninja 2'],['Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!'],['Part I: 51\nPart II: 54–55'],['Team Hiruzen'],,['002302'],['Family\n\t\nButsuma Senju (Great-Grandfather)\nHashirama Senju (Grandfather)\nTobirama Senju (Granduncle)\nItama Senju (Granduncle)\nKawarama Senju (Granduncle)\nMito Uzumaki (Grandmother)\nNawaki (Brother)\nDan Katō (Lover)'],['Nature Type\n        \n Lightning Release\n Earth Release\n Water Release\n Fire Release\n Yin Release (Anime only)\n Yang Release'],['Jutsu\n\n\nBody Pathway Derangement\n\n\nCell Activation Technique (Anime only)\n\n\nChakra Enhanced Strength\n\n\nChakra Scalpel\n\n\nChakra Transfer Technique\n\n\nCreation Rebirth\n\n\nFive Elements Unseal (Anime only)\n\n\nFour-Corner Sealing Barrier (Anime only)\n\n\nGenjutsu Binding (Anime only)\n\n\nHeavenly Foot of Pain\n\n\nHeavenly Spear Foot\n\n\nKatsuyu: Immense Network Healing\n\n\nMechanical Eight Trigrams Formation (Anime only)\n\n\nMystical Palm Technique\n\n\nNinja Art Creation Rebirth — Strength of a Hundred Technique\n\n\nReverse Summoning Technique (Anime only)\n\n\nShadow Clone Technique (Anime only)\n\n\nStrength of a Hundred Seal\n\n\nSummoning Technique (Slug)\n\n\nTransformation Technique\n\n\nYin Seal: Release'],['Tools\n\n\nAntidote\n\n\nMechanical Eight Trigrams Formation Drum (Anime only)\n\n\nNinja Info Cards (Anime only)\n\n\nPoison'],,['Senju Clan'],,['Medical-nin\nSannin'],,['6'],,,,,
['Tsunami'],['Naruto Chapter #16'],['Naruto Episode #10'],"['Anime, Manga, Novel, Game']",['Misa Watanabe'],['Cindy Robinson \nMary Elizabeth McGlynn  (Episode 161)\nLaura Bailey  (Part II)\nColleen Villard  (Naruto: Ultimate Ninja)'],['May 4'],['Female'],,['Part I: 158  cm'],['Part I: 45.3  kg'],['A'],,['Land of Waves'],,"['Naruto: Innocent Heart, Demonic Blood']",,['Naruto: Konoha Ninpōchō'],['Hidden Leaf Village Grand Sports Festival!'],['Part I: 29'],,,,['Family\n\t\nTazuna (Father)\nInari (Son)\nKaiza (Husband)'],,,,,,,,,,,,,,
['Tsuru Itoi'],,['Boruto Episode #1'],"['Anime, Novel, Game']",['Mariko Higashiuchi'],['Tara Sands'],,['Female'],,['Gaiden: 142.5  cm'],,,,['Konohagakure'],['Gaiden: Genin'],['The New Leaves Soaring Through the Blue Sky!'],,['Naruto: Ultimate Ninja Online'],,,['Team 40'],,,,,['Jutsu\n\n\nHair Binding Technique (Anime only)\n\n\nMultiple String Light Formation (Anime only)\n\n\nString Light Formation (Anime only)'],,,,,,,,,,,,
['Tsurugi'],,['Naruto Shippūden Episode #147'],['Anime'],['Tadahisa Saizen'],['Jamieson Price'],,['Male'],['Deceased'],,,,['Head of the Hunter-nin'],['Kirigakure'],['Part II: Anbu'],,,,,,,,,,['Nature Type\n        \n Water Release'],['Jutsu\n\n\nWater Release: Hiding in Rain Technique'],['Tools\n\n\nTantō'],,,,['Hunter-nin'],,,,,,,
['Tsurushi Hachiya'],,['Boruto Episode #26'],"['Anime, Novel']",['Shinya Takahashi'],['Lucien Dodge'],,['Male'],,,,,,['Kirigakure'],['Gaiden: Genin'],['School Trip Bloodwind Records'],,,,,,,,,['Nature Type\n        \n Water Release'],['Jutsu\n\n\nCrimson Mist Barrier Technique\n\n\nWater Characters'],['Tools\n\n\nSword (Anime only)\n\n\nWire Strings (Anime only)'],,,,,,,,,,,
['Tsuyu'],,,['Novel'],,,,['Female'],,,,,,['Shuku Village'],['Part II: Jōnin'],['The Tale of the Utterly Gutsy Shinobi'],,,,,['Team Shū'],,,,['Nature Type\n        \n Wind Release'],,,,,,['Medical-nin'],,,,,,,
['Tsuzumi'],,['Naruto Episode #209'],['Anime'],['Kazuki Ogawa'],['Tony Oliver'],,['Male'],,,,,['Police Captain'],['Land of Forests'],,,,,,,,,,,,,['Tools\n\n\nSword'],,,,,,,,,,,
['Tsuzumi (cultist)'],,['Boruto Episode #210'],['Anime'],['Kōji Seki'],,,['Male'],['Deceased'],,,,['Cultist'],,,,,,,,,,,,,,['Tools\n\n\nDark Cloud'],,,,,,,,,,,
['Tsuzumi Sarugaku'],['Naruto Chapter #109'],['Naruto Episode #65'],"['Anime, Manga']",['Masayuki Katō'],['Johnny Yong Bosch'],,['Male'],,,,,,['Konohagakure'],['Part I: Chūnin'],,,,,['Part I: 25'],,,,,,,,,,,,,,,,,,
['Tsuzura Shitakiri'],,['Boruto Episode #274'],['Anime'],['Kanae Oki'],,,['Male'],,,,,['Apprentice Hawk Trainer'],,,,,,,,,,,['Family\n\t\nMozu Shitakiri (Mother)\nYuki  (Pet)'],,,,,,,,,,,,,,
['Tōbei Kagetsu'],,['Naruto Episode #186'],['Anime'],['Naoki Bandō'],['Terrence Stone'],,['Male'],,,,,['Medicinal Herb Salesman'],['Land of Fire'],,,,,,,,,,['Family\n\t\nFūta Kagetsu (Son)\nMai Kagetsu (Daughter)\nTsukiko Kagetsu (Daughter)'],,,,,['Kagetsu Family'],,,,,,,,,
['Tōfū'],,['Naruto Shippūden Episode #195'],['Anime'],['Takuma Suzuki'],['Sam Riegel'],,['Male'],,,,,['Spy'],,,,,,,,,,,,,,,,,,,,,,,,,
['Tōjūrō'],,,['Novel'],,,,['Male'],,,,,['Senior'],['Sunagakure'],['Blank Period: Jōnin'],['Gaara Hiden: A Sandstorm Mirage'],,,,,['Suna Council'],,,,['Nature Type\n        \n Wind Release\n Yin Release'],['Jutsu\n\n\nSummoning Technique'],,,,,,,,,,,,
['Tōka Senju'],['Naruto Chapter #399'],['Naruto Shippūden Episode #140'],"['Anime, Manga, Game']",,,,['Female'],['Deceased'],,,,,,,,,['Naruto Shippūden: Ultimate Ninja Impact'],['Naruto Shippūden: UNSG anime cutscenes'],['Part II: 27'],,,,,['Nature Type\n        \n Yin Release'],,,,['Senju Clan'],,,,,,,,,
['Tōu'],,['Naruto Shippūden Episode #66'],['Anime'],['Aki Unone'],['Mary Elizabeth McGlynn'],,['Female'],['Deceased'],,,,,['Land of Fire'],,,,,,,['Twelve Guardian Ninja'],,,,['Nature Type\n        \n Lightning Release'],['Jutsu\n\n\nLimelight'],,,,,,,,,,,,
['Ubau'],,['Naruto Shippūden Episode #229'],['Anime'],['Takeshi Maeda'],['Matthew Mercer'],,['Male'],,,,,['Pirate'],,,,,,,,['Sea Route of Silence Gang'],,,,,,['Tools\n\n\nMoulding Mushroom'],,,,,,,,,,,
['Udon Ise'],['Naruto Chapter #34'],['Naruto Episode #20'],"['Anime, Manga, Novel, Game, Movie']",['Tomo Shigematsu \nIkuji Nose (Adult)'],['Kate Higgins \nEdward Bosco (Adult)'],['April 3'],['Male'],,['Part I: 127.5  cm\nPart II: 142.9  cm\nGaiden: 175.5  cm'],['Part I: 26.5  kg'],['O'],,['Konohagakure'],['Part I: Academy Student\nPart II: Genin\nGaiden: Jōnin'],['Naruto Retsuden: Naruto Uzumaki and the Spiral Destiny'],['Naruto the Movie: Blood Prison'],['Naruto: Konoha Ninpōchō'],['Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!'],['Part I: 8\nPart II: 12'],['Team Ebisu\n Team 5 (Anime only)'],,,,['Nature Type\n        \n Water Release (Anime only)'],['Jutsu\n\n\nBouncy Bouncy Technique (Anime only)\n\n\nNose Water Tree (Anime only)\n\n\nSexy Technique (Anime only)'],,,,,,,,,,,,
['Ugai'],['Naruto Chapter #210'],,['Manga'],,,,['Male'],,,,,,['Konohagakure'],,,,,,['Part I: 22'],['Medic Corps'],,,,,,,,,,['Medical-nin'],,,,,,,
['Ugatsu'],['Naruto Chapter #369'],['Naruto Shippūden Episode #129'],"['Anime, Manga']",,,,['Male'],['Presumed Deceased'],,,,,['Amegakure'],,,,,,['Part II: 28'],,,,,,,,,,,,,,,,,,
['Ultimate Summoning Beast'],,['Naruto Shippūden Episode #227'],['Anime'],,,,,['Deceased'],,,,,,,,,,,,,,,,['Nature Type\n        \n Lightning Release\n Wind Release\n Yin Release'],"[""Jutsu\n\n\nUltimate Summoning Beast's Genjutsu""]",,,,['Chimera'],['Summon'],,,['Unique Traits\n\t\nCan absorb chakra'],,,,
['Umibōzu'],,['Naruto Episode #172'],['Anime'],,,,,,,,,,['Land of the Sea\n Otogakure'],,,,,,,,,,,['Nature Type\n        \n Water Release'],['Jutsu\n\n\nWater Prison Technique\n\n\nWater Release: Gunshot'],,,,,['Summon'],,,,,,,
['Unagi'],,['Naruto Shippūden Episode #176'],['Anime'],['Kayo Ishida'],['Laura Bailey'],,['Male'],,,,,,['Konohagakure'],['Part I: Academy Student'],,,,,,,,,,,,,,,,,,,,,,,
['Unkai Kurama'],,['Naruto Episode #205'],['Anime'],['Keisuke Ishida'],['Douglas Rye'],,['Male'],,['Part I: 174 cm'],,,,['Konohagakure'],,,,,,,,,,['Family\n\t\nYakumo Kurama (Niece)'],['Nature Type\n        \n Yin Release'],['Jutsu\n\n\nDemonic Illusion: Tree Binding Death\n\n\nString Bean Binding Illusion'],,,['Kurama Clan'],,,,,,,,,
['Unmo Samidare'],['Naruto Chapter #305'],['Naruto Shippūden Episode #51'],"['Anime, Manga']",,,,['Male'],['Deceased'],,,,,['Kirigakure'],['Part II: Jōnin'],,,,,,,,,,,,,,,,,,,,,,,
['Urakaku'],['Naruto Chapter #456'],['Naruto Shippūden Episode #199'],"['Anime, Manga, Game']",['Junpei Endō'],['Grant George'],,['Male'],,,,,,['Land of Iron'],,,,['Naruto Shippūden: Ultimate Ninja Impact'],,['Part II: 41'],,['Okisuke'],,,,,['Tools\n\n\nSword'],,,,['Samurai'],,,,,,,
['Urashiki Ōtsutsuki'],,['Boruto Episode #53'],['Anime'],['Kazuya Nakai'],['Benjamin Diskin'],,['Male'],['Deceased'],,,,,,,,,,,,,,,,['Nature Type\n        \n Wind Release\n Lightning Release\n Earth Release\n Fire Release\n Yin Release'],['Jutsu\n\n\nAmenosubaruboshinomikoto\n\n\nAmenosubaruboshinomikoto: Gyokkō\n\n\nAmenosubaruboshinomikoto: Ryūgū\n\n\nBlack Receiver\n\n\nChakra Edible Creation\n\n\nChakra Transfer Technique\n\n\nDesert: Hand\n\n\nEarth Release: Earth Corridor\n\n\nOrigami Replacement Technique\n\n\nPuppet Technique\n\n\nSensing Technique\n\n\nShadow Imitation Technique\n\n\nTemporal Rewind\n\n\nTool Creation Technique\n\n\nWind Release: Great Task of the Dragon\n\n\nYomotsu Hirasaka'],['Tools\n\n\nŌtsutsuki Clan Puppets\n\n\nPalace of the Dragon King\n\n\nPoison\n\n\nSand'],['Byakugan \n Rinnegan'],['Ōtsutsuki Clan'],['Celestial Being'],['Sensor Type'],,,"[""Unique Traits\n\t\nReplicating techniques from other's chakra""]",,,,
['Uroko Kurama'],,['Naruto Episode #207'],['Anime'],['Shiho Hisajima'],['Kari Wahlgren'],,['Female'],['Deceased'],['Part I: 167 cm'],,,,['Konohagakure'],['Part I: Jōnin'],,,,,,,,,['Family\n\t\nYakumo Kurama (Daughter)\nMurakumo Kurama (Husband)'],,,,,['Kurama Clan'],,,,,,,,,
['Uruchi Uchiha'],['Naruto Chapter #225'],['Naruto Episode #84'],"['Anime, Manga, Game']",['Miyako Tao'],['Megan Hollingshead'],,['Female'],['Deceased'],,,,,['Konohagakure'],,,,['Naruto Mobile'],,['Part I: 46'],,,,['Family\n\t\nTeyaki Uchiha (Husband)'],,,,,['Uchiha Clan'],,,,,,,,,
['Urushi'],['Naruto Chapter #582'],['Naruto Shippūden Episode #335'],"['Anime, Manga, Game']",['Taira Kikumoto \nMiki Fukui   (Child)'],"[""Liam O'Brien \nMichelle Ruff   (Child)""]",,['Male'],,,,,['Caretaker of the Konoha Orphanage'],['Konohagakure\n Konoha Orphanage\n Allied Shinobi Forces'],['Part II: Chūnin'],,,['Naruto Shippūden: Ultimate Ninja Storm 4'],,['Part II: 25'],,,,['Family\n\t\nNonō Yakushi (Adoptive Mother)\nKabuto Yakushi (Adoptive Brother)\nShin Uchiha  (Adoptive Nephews)'],,,,,,,,,,,,,,
['Urushi (summon)'],['Naruto Chapter #29'],['Naruto Episode #17'],"['Anime, Manga, Novel, Game, Movie']",['Takashi Kondō'],['Tony Oliver'],,['Male'],,,,,,['Konohagakure'],,"['Naruto: Innocent Heart, Demonic Blood']",['Road to Ninja: Naruto the Movie'],['Naruto: Ultimate Ninja'],,,,,,,,['Jutsu\n\n\nCircular Formation (Anime only)\n\n\nCrane Wing Formation (Anime only)\n\n\nDog Wall Formation (Anime only)\n\n\nNinken Ninja Art: Dance of the Dust Cloud (Anime only)'],,,,['Ninken'],['Summon'],,,,,,,
['Ushi'],['Naruto Chapter #399'],['Naruto Shippūden Episode #140'],"['Anime, Manga']",,,,['Male'],['Presumed Deceased'],,,,,['Konohagakure'],['Part II: Anbu'],,,,,['Part II: 32'],,,,,,,,,,,,,,,,,,
['Utakata'],['Naruto Chapter #515'],['Naruto Shippūden Episode #144'],"['Anime, Manga, Game']",['Kenichi Suzumura'],['Michael Sinterniklaas'],['June 16'],['Male'],['Deceased'],['Part II: 179 cm'],['Part II: 59.5  kg'],['B'],,['Kirigakure\n Tsuchigumo Clan (Anime only)'],,,,['Naruto Shippūden: Ultimate Ninja Storm 3'],,['Part II: 26'],,,,,['Nature Type\n        \n Water Release'],['Jutsu\n\n\nAcid Permeation (Anime only)\n\n\nBlinding Bubbles Technique (Anime only)\n\n\nBubble Clone Technique (Anime only)\n\n\nBubble Dome (Anime only)\n\n\nDrowning Bubble Technique (Anime only)\n\n\nExplosive Bubble (Anime only)\n\n\nInk Bubble Explosion (Anime only)\n\n\nLeech Gap\n\n\nSensing Technique (Anime only)\n\n\nSoap Bubble Ninjutsu\n\n\nSoap Bubble Slime (Anime only)\n\n\nWater Release: Bubbles Technique\n\n\nWater Release: Bubbles Technique — Drift (Anime only)\n\n\nWater Release: Wild Water Wave (Anime only)\n\n\nWisdom Wolf Decay'],['Tools\n\n\nBubble-Utilising Pipe'],,,,['Sensor Type\nJinchūriki\nMissing-nin'],,,,['Saiken (Forms)'],,,
['Uō'],,['Boruto Episode #71'],['Anime'],['Kazuki Ōta'],['Christopher Corey Smith'],,['Male'],,,,,,['Konohagakure'],['Gaiden: Chūnin'],,,,,,,,,,['Nature Type\n        \n Wind Release'],['Jutsu\n\n\nBō Shadow Clone Technique\n\n\nSickle Weasel Technique'],['Tools\n\n\nBō'],,,,,,,,,,,
['Valleys Daimyō'],,['Boruto Episode #173'],['Anime'],['Hiroshi Shirokuma'],['Christopher Swindle'],,['Male'],,,,,,['Land of Valleys'],,,,,,,,,,,,,,,,,['Daimyō'],,,,,,,
['Victor'],['Boruto Chapter #15'],['Boruto Episode #157'],"['Anime, Manga, Game']",['Chō'],['Doug Stone'],,['Male'],['Deceased'],,,,['Inner\nCompany President  (Anime only)'],['Kara\n Allied Shinobi Forces (Anime only)\n Land of Valleys (Anime only)'],,,,['Naruto x Boruto: Ninja Voltage'],,,,['Deepa (Anime only)'],,,['Nature Type\n        \n Wind Release (Anime only)\n Lightning Release (Anime only)\n Earth Release (Anime only)\n Water Release (Anime only)\n Fire Release (Anime only)\n Yin Release'],['Jutsu\n\n\nArm Growth Technique (Anime only)\n\n\nEarth Release: Dust Storm (Anime only)\n\n\nEarth Release: Tearing Earth Turning Palm (Anime only)\n\n\nFire Release: Great Fireball Technique (Anime only)\n\n\nFire Release: Great Flame Flower (Anime only)\n\n\nGenjutsu Communication\n\n\nLightning Release: Heavenly Formation Lightning (Anime only)\n\n\nSelf-Healing Technique\n\n\nWater Release: Water Formation Wall (Anime only)\n\n\nWind Release: Great Balloon (Anime only)'],['Tools\n\n\nShinobi Gauntlet\n\n\nSpace-Time Gate'],,,,,,,,,,,
"[""Victor's Secretary""]",,['Boruto Episode #168'],['Anime'],['Hitomi Nabatame'],['Anairis Quiñones'],,['Female'],['Deceased'],,,,['Secretary\nOuter'],['Land of Valleys\n Kara'],,,,,,,,,,,,,,,,,,,,,,,,
['Village Headman'],,['Naruto Shippūden Episode #195'],['Anime'],['Gorō Sanada'],['Christopher Corey Smith'],,['Male'],,,,,['Village Head'],,,,,,,,,,,"[""Family\n\t\nHeadman's Granddaughter (Granddaughter)""]",,,,,,,,,,,,,,
['Waraji'],['Naruto Chapter #18'],['Naruto Episode #10'],"['Anime, Manga, Novel, Game']",['Keikō Sakai'],['Dan Woren  (Episode 10)\nWally Wingert  (Episode 13)\nMichael Sorich  (Part II)\nJamie Simone  (Naruto: Ultimate Ninja)'],['April 6'],['Male'],,['Part I: 181.4  cm'],['Part I: 71.1  kg'],['O'],"[""Gatō's bodyguard  (Mercenary)""]",['Land of Waves'],,"['Naruto: Innocent Heart, Demonic Blood']",,['Naruto: Konoha Ninpōchō'],['Hidden Leaf Village Grand Sports Festival!'],['Part I: 33'],['Gatō Company'],['Zōri'],,,,['Jutsu\n\n\nIaidō'],['Tools\n\n\nSword'],,,,['Samurai'],,,,,,,
['Wasabi Izuno'],['Konoha Shinden Chapter #1'],['Boruto Episode #1'],"['Anime, Manga, Novel, Game']",['Natsumi Yamada'],['Cassandra Morris'],,['Female'],,['Gaiden: 150  cm'],,,,['Konohagakure'],['Gaiden: Chūnin'],['The New Leaves Soaring Through the Blue Sky!'],,['Naruto x Boruto: Ninja Voltage'],,,['Team 15'],,,['Family\n\t\nAmagi Izuno (Grandmother) (Anime only)\nDaruma Izuno (Father) (Anime only)\nMazuma Izuno (Mother) (Anime only)'],,['Jutsu\n\n\nCat Covering\n\n\nCat God Possession: Monster Cat Beckoning Technique (Anime only)\n\n\nCat Surprise (Anime only)\n\n\nChakra Transfer Technique (Anime only)\n\n\nMultiple String Light Formation (Anime only)\n\n\nMystical Palm Technique (Anime only)\n\n\nString Light Formation (Anime only)'],,,['Izuno Clan'],,['Medical-nin'],,,,,,,
['Watase'],,['Naruto Shippūden Episode #281'],['Anime'],['Yūki Tai'],['Todd Haberkorn'],,['Male'],,,,,,['Konohagakure'],['Part II: Genin'],,,,,,,,,,,,,,,,,,,,,,,
['Water Daimyō'],['Naruto Chapter #488'],['Naruto Shippūden Episode #218'],"['Anime, Manga']",['Hiromu Kondō'],"[""Liam O'Brien""]",,['Male'],,,,,,['Land of Water'],,,,,,['Part II: 53'],,,,,,,,,,,['Daimyō'],,,,,,,
['White Snake Sage'],['Naruto Chapter #579'],['Naruto Shippūden Episode #334'],"['Anime, Manga']",['Hiroko Suzuki'],,['April 6'],['Female'],,,,,,['Ryūchi Cave'],,,,,,,,,,,['Nature Type\n        \n Yin Release (Anime only)'],['Jutsu\n\n\nSage Mode'],,,,['Snake'],['Sage'],,,,,,,
['White Zetsu'],['Naruto Chapter #234'],['Naruto Episode #134'],"['Anime, Manga, Novel, Game, Movie']",['Nobuo Tobita'],['Travis Willingham \nBrian Beacock   (Naruto episode 135)'],,['Male'],['Deceased'],['Part II: 177 cm'],,['B'],['Akatsuki Spy'],['Akatsuki'],,['Naruto Jinraiden: The Day the Wolf Howled'],['Road to Ninja: Naruto the Movie'],['Naruto Shippūden: Ultimate Ninja 4'],['Naruto Shippūden: UNSG anime cutscenes'],,['White Zetsu Army'],['Black Zetsu\nObito Uchiha'],,,['Nature Type\n        \n Wood Release\n Earth Release\n Water Release\n Fire Release\n Wind Release\n Lightning Release\n Yin Release\n Yang Release'],['Jutsu\n\n\nChakra Transfer Technique\n\n\nMayfly\n\n\nParasite Clone\n\n\nRegeneration Ability\n\n\nSpore Technique\n\n\nSubstitute Technique'],['Tools\n\n\nSamehada'],['Wood Release'],,['Mutated Human'],['S-rank'],,,,,,,
['Wind Daimyō (Part I)'],['Naruto Chapter #95'],['Naruto Episode #57'],"['Anime, Manga']",,,['November 5'],['Male'],,['Part I: 168  cm'],['Part I: 68  kg'],['B'],,['Land of Wind'],,,,,,['Part I: 46'],,,,,,,,,,,['Daimyō'],,,,,,,
['Wind Daimyō (Part II)'],['Naruto Chapter #488'],['Naruto Shippūden Episode #218'],"['Anime, Manga']",['Taira Kikumoto'],['Robbie Rist'],,['Male'],,,,,,['Land of Wind'],,,,,,['Part II: 51'],,,,,,,,,,,['Daimyō'],,,,,,,
['Ya'],,['Naruto Episode #101'],"['Anime, Game']",['Hideo Watanabe'],['Tom Fahn'],,['Male'],,['Part I: 175.5 cm'],,,,,,,,['Naruto: Path of the Ninja 2'],,,['Moya Triad'],,,,,,,,,,,,,,,,,
['Yagura (anime)'],,['Naruto Episode #195'],['Anime'],['Masatoyo Tetsuno'],,,['Male'],,,,,,['Konohagakure'],['Part I: Genin'],,,,,,,,,,,,,,,,,,,,,,,
['Yagura Karatachi'],['Naruto Chapter #458'],['Naruto Shippūden Episode #200'],"['Anime, Manga, Novel, Game']",['Miyu Irino'],['Johnny Yong Bosch \nNicolas Roye   (Shippūden episode 430+)'],['April 3'],['Male'],['Deceased'],['Part II: 143 cm'],['Part II: 38.8 kg'],['AB'],['Mizukage'],['Kirigakure'],['Part II: Kage'],['Sasuke Shinden: Book of Sunrise (Mentioned)'],,['Naruto Shippūden: Ultimate Ninja Impact'],,,,,,['Family\n\t\nKagura Karatachi (Grandson)'],['Nature Type\n        \n Water Release\n Wind Release (Anime only)'],['Jutsu\n\n\nCoral Palm\n\n\nLeaping Bullet Shell Tower\n\n\nShadow Stroke\n\n\nTailed Beast Ball (Anime only)\n\n\nWater Release: Water Mirror Technique\n\n\nWind Release: Passing Typhoon (Anime only)'],['Tools\n\n\nClub'],,['Karatachi Family (Anime only)'],,['Jinchūriki'],,,,['Isobu (Forms)'],,,
['Yahiko'],['Naruto Chapter #372'],['Naruto Shippūden Episode #128'],"['Anime, Manga, Game, Movie']","[""Ken'yū Horiuchi \nWataru Hatano  (Child)""]",['Troy Baker \nMatthew Mercer  (Shippūden Episode 346+)'],['February 20'],['Male'],['Deceased'],['Part II: 176.5  cm'],['Part II: 57.2  kg'],['O'],['Founder and leader of Akatsuki'],['Amegakure\n Akatsuki'],,,['Road to Ninja: Naruto the Movie'],['Naruto Shippūden: Ultimate Ninja Heroes 3'],['Naruto x UT'],['Part II: 15'],['Ame Orphans'],,,,['Nature Type\n        \n Water Release\n Fire Release\n Wind Release'],['Jutsu\n\n\nWater Release: Pillar Encirclement (Anime only)\n\n\nWater Release: Wild Water Wave'],['Tools\n\n\nSword'],,,,,,,,,,,
['Yajirobee'],['Naruto Chapter #1'],['Naruto Episode #1'],"['Anime, Manga, Game']",['Tomoyuki Shimura'],['Wally Wingert'],,['Male'],,,,,,['Konohagakure'],['Part I: Chūnin'],,,['Naruto: Rise of a Ninja'],,['Part I: 32'],,,,,,,['Tools\n\n\nTantō (Manga only)'],,,,,,,,,,,
['Yakku'],['Naruto Chapter #253'],['Naruto Shippūden Episode #10'],"['Anime, Manga']",,['Troy Baker'],,['Male'],,,,,,['Sunagakure'],['Part II: Genin'],,,,,['Part II: 18'],,,,,,,,,,,,,,,,,,
['Yakumi Uchiha'],['Naruto Chapter #399'],['Naruto Shippūden Episode #140'],"['Anime, Manga, Game']",,,,['Male'],['Deceased'],,,,,['Konohagakure'],,,,['Naruto Shippūden: Ultimate Ninja Storm 2'],['The Two Uchiha'],['Part I: 28'],['Konoha Military Police Force'],,,,,,,,['Uchiha Clan'],,,,,,,,,
['Yakumo Kurama'],,['Naruto Episode #203'],['Anime'],['Tomoe Hanba'],['Kari Wahlgren'],,['Female'],,,,,['Heiress of the Kurama Clan'],['Konohagakure'],['Part I: Academy Student'],,,,,,,,,['Family\n\t\nMurakumo Kurama (Father)\nUroko Kurama (Mother)\nUnkai Kurama (Uncle)'],['Nature Type\n        \n Yin Release'],,,"[""Kurama Clan's Kekkei Genkai""]",['Kurama Clan'],,,,,,,,,
['Yamame'],,,['Anime'],['Rie Saitō'],,,['Female'],['Presumed Deceased'],,,,,['Otogakure'],,,,,['Naruto: The Cross Roads'],,['Team Kajika'],,,,,['Jutsu\n\n\nHiding with Camouflage Technique'],['Tools\n\n\nKama'],,,,,,,,,,,
['Yamame (citizen)'],,['Boruto Episode #243'],['Anime'],['Keito Okuyama\nJuri Nagatsuma  (Child)'],,,['Male'],,,,,,['Land of Water'],,,,,,,,,,,,,,,,,,,,,,,,
